,DEA_Sexual_Biofilms_Clinical_Isolates_CAY540_1-FWD_C_albicans__SC5314__,DEA_Sexual_Biofilms_Clinical_Isolates_CAY540P_1-FWD_C_albicans__SC5314__
orf19.2682,134.7650194,250.7475615
orf19.2684,63.17110285,84.53232189
orf19.2685,115.8136886,583.1780409
orf19.2686,288.4813697,177.6128561
orf19.2687.1,412.717872,716.1502326
orf19.2688,284.2699628,274.4925958
orf19.269,286.3756663,401.7659793
orf19.2690,1695.09126,1038.132897
orf19.2691,145.2935366,471.1014793
orf19.2693,210.5703428,226.0527259
orf19.2694,865.444109,777.8873216
orf19.2695,607.4954391,624.9693011
orf19.2697,216.8874531,278.2918013
orf19.2698,188.4604568,147.2192123
orf19.2699,259.0015217,324.8320684
orf19.27,17.89847914,14.24702054
orf19.270,230.5745254,199.4582876
orf19.2701,624.3410665,902.311301
orf19.2703,1232.889357,614.5214861
orf19.2704,1.052851714,0
orf19.2706,100.0209128,393.217767
orf19.2707.1,304.2741454,642.0657258
orf19.2708,216.8874531,140.5706027
orf19.2709,363.2338414,865.2690476
orf19.271,0,0
orf19.2710,342.1768071,427.4106163
orf19.2711,313.7498108,302.9866369
orf19.2711.1,10.52851714,29.44384245
orf19.2712,600.1254771,478.6998902
orf19.2713,2.105703428,0.94980137
orf19.2715,230.5745254,158.6168287
orf19.2717,85.28098885,71.23510271
orf19.272,71.59391656,90.2311301
orf19.2720,191.619012,217.5045136
orf19.2721,44.219772,59.83748628
orf19.2722,234.7859323,115.8757671
orf19.2723,23.16273771,18.04622602
orf19.2724,72.64676828,222.2535205
orf19.2725,1.052851714,1.899602739
orf19.2726,707.5163519,376.1213423
orf19.2727,96.8623577,303.9364382
orf19.2728,141.0821297,132.9721917
orf19.273,568.5399257,601.2242669
orf19.2730,634.8695836,264.0447807
orf19.2731,23.16273771,22.79523287
orf19.2733,27.37414457,40.84145889
orf19.2734,5.264258571,3.799205478
orf19.2735,113.7079851,165.2654383
orf19.2736,100.0209128,107.3275548
orf19.2737,320.0669211,510.0433354
orf19.2738,44.219772,120.6247739
orf19.2739,42.11406857,36.09245204
orf19.274,151.6106468,126.3235821
orf19.2740,77.91102685,51.28927395
orf19.2742,78.96387856,38.94185615
orf19.2743,301.1155903,150.0686164
orf19.2745,8.422813713,0.94980137
orf19.2746,215.8346014,424.5612122
orf19.2747,54.74828914,46.54026711
orf19.2748,13.68707228,28.49404109
orf19.2749,34.74410657,54.13867806
orf19.275,118.9722437,58.88768491
orf19.2751,193.7247154,103.5283493
orf19.2752,144.2406848,212.7555068
orf19.2753,44.219772,56.98808217
orf19.2754,55.80114085,154.8176232
orf19.2755,48.43117885,65.5362945
orf19.2756,1.052851714,11.39761643
orf19.2757,44.219772,42.74106163
orf19.2758,2.105703428,5.698808217
orf19.276,82.12243371,113.9761643
orf19.2760,121.0779471,125.3737808
orf19.2761,411.6650202,227.0025273
orf19.2762,223.2045634,880.4658695
orf19.2763,41.06121685,39.89165752
orf19.2765,1051.798862,3604.496197
orf19.2766,0,0
orf19.2767,727.5205345,12114.71647
orf19.2768,138.9764263,155.7674246
orf19.2769,795.9558959,1251.838205
orf19.277,272.688594,378.9707464
orf19.2770,77.91102685,75.98410956
orf19.2770.1,817.0129302,1147.360054
orf19.2771,20.00418257,57.93788354
orf19.2772,68.43536142,239.3499451
orf19.2774,327.4368831,383.7197533
orf19.2775,321.1197728,300.1372328
orf19.2778,1.052851714,1.899602739
orf19.2779,2.105703428,0
orf19.278,460.0961991,435.0090272
orf19.2781,31.58555143,65.5362945
orf19.2782,55.80114085,84.53232189
orf19.2783,2.105703428,1.899602739
orf19.2784,0,2.849404109
orf19.2785,87.38669228,229.8519314
orf19.2786,34.74410657,54.13867806
orf19.2787,1.052851714,6.648609587
orf19.2788,20.00418257,13.29721917
orf19.2789,76.85817513,80.73311641
orf19.279,0,0
orf19.2790,66.32965799,52.23907532
orf19.2791,664.3494316,367.57313
orf19.2792,23.16273771,55.08847943
orf19.2794,0,1.899602739
orf19.2795,106.3380231,204.2072944
orf19.2796,30.53269971,7.598410956
orf19.2797,0,0.94980137
orf19.2798,9.475665428,14.24702054
orf19.2799,36.84981,45.59046574
orf19.28,13.68707228,15.19682191
orf19.280,0,0
orf19.2803,206.358936,193.7594794
orf19.2804,0,0
orf19.2805,23.16273771,56.0382808
orf19.2808,185.3019017,189.0104725
orf19.2809,111.6022817,130.1227876
orf19.281,171.6148294,69.33549997
orf19.2810,34.74410657,132.0223904
orf19.2812,42.11406857,44.64066437
orf19.2813,0,0.94980137
orf19.2818,73.69961999,57.93788354
orf19.2819,6.317110285,6.648609587
orf19.2820,62.11825114,79.78331504
orf19.2821,72.64676828,173.8136506
orf19.2822,5.264258571,2.849404109
orf19.2823,396.9250962,230.8017328
orf19.2825,183.1961983,173.8136506
orf19.2826,89.4923957,98.77934243
orf19.2827,9.475665428,13.29721917
orf19.2828,93.70380256,65.5362945
orf19.2829,21.05703428,164.3156369
orf19.2830,144.2406848,160.5164314
orf19.2831,370.6038034,190.9100753
orf19.2832,78.96387856,68.3856986
orf19.2833,12.63422057,22.79523287
orf19.2834,44.219772,84.53232189
orf19.2835,113.7079851,73.13470545
orf19.2836,0,3.799205478
orf19.2837,22.109886,16.14662328
orf19.2838,25.26844114,44.64066437
orf19.2839,105.2851714,92.13073284
orf19.284,5.264258571,0.94980137
orf19.2841,73.69961999,92.13073284
orf19.2842,98.96806113,224.1531232
orf19.2843,2104.650577,1911.950157
orf19.2844,24.21558943,21.8454315
orf19.2846,125.289354,232.7013355
orf19.2847,72.64676828,185.2112671
orf19.2847.1,0,0
orf19.2848,96.8623577,48.43986984
orf19.2849,95.80950599,637.3167189
orf19.285,1684.562743,1402.856623
orf19.2850,801.2201545,581.2784381
orf19.2851,9.475665428,31.34344519
orf19.2852,464.3076059,358.0751163
orf19.2853,35.79695828,37.04225341
orf19.2857,301.1155903,300.1372328
orf19.2859,1330.804567,983.0444174
orf19.286,8.422813713,10.44781506
orf19.2862,277.9528525,282.0910067
orf19.2863,238.9973391,159.5666301
orf19.2863.1,187.4076051,139.6208013
orf19.2864.1,3793.424726,8960.42612
orf19.2866,124.2365023,64.58649313
orf19.2867,236.8916357,191.8598766
orf19.2868,5.264258571,3.799205478
orf19.2869,0,0
orf19.287,265.318632,671.5095682
orf19.2870,459.0433474,289.6894177
orf19.2871,149.5049434,741.7948696
orf19.2873,285.3228145,90.2311301
orf19.2875,54.74828914,88.33152736
orf19.2876,69.48821314,40.84145889
orf19.2877,350.5996208,2413.44528
orf19.2878,6.317110285,11.39761643
orf19.2879,1.052851714,11.39761643
orf19.288,157.9277571,246.9483561
orf19.2881,841.2285196,1990.78367
orf19.2882,71.59391656,112.0765616
orf19.2883,252.6844114,292.5388218
orf19.2884,404.2950582,194.7092807
orf19.2885,6.317110285,3.799205478
orf19.2886,613.8125494,730.3972531
orf19.2887,1070.750193,649.6641367
orf19.2888,43.16692028,73.13470545
orf19.2889,5.264258571,10.44781506
orf19.2890,121.0779471,143.4200068
orf19.2891,65.27680628,70.28530134
orf19.2892,266.3714837,242.1993492
orf19.2893,66.32965799,39.89165752
orf19.2895,90.54524742,160.5164314
orf19.2896,114.7608368,542.336582
orf19.2897,32.63840314,192.809678
orf19.2898,105.2851714,96.87973969
orf19.2899,15.79277571,6.648609587
orf19.29,3.158555143,6.648609587
orf19.290,135.8178711,76.93391093
orf19.2901,22.109886,33.24304793
orf19.2903,35.79695828,56.0382808
orf19.2905,23.16273771,10.44781506
orf19.2906,81.06958199,91.18093147
orf19.2907,1.052851714,0
orf19.2907.1,417.9821305,178.5626575
orf19.2908,10.52851714,7.598410956
orf19.2909,83.17528542,94.03033558
orf19.291,197.9361223,136.7713972
orf19.2910,27.37414457,34.1928493
orf19.2911,162.139164,242.1993492
orf19.2914,40.00836514,17.09642465
orf19.2915,181.0904948,127.2733835
orf19.2916,0,0.94980137
orf19.2917,767.5288996,775.9877189
orf19.2917.1,42.11406857,27.54423972
orf19.2919,24.21558943,18.99602739
orf19.292,248.4730045,116.8255684
orf19.2920,1045.481752,587.9270477
orf19.2921,22.109886,18.99602739
orf19.2922,0,0
orf19.2923,11.58136886,19.94582876
orf19.2925,47.37832714,22.79523287
orf19.2926,402.1893548,201.3578903
orf19.2927,2.105703428,19.94582876
orf19.2928,7.369961999,47.49006848
orf19.2929,155.8220537,144.3698082
orf19.2930,126.3422057,186.1610684
orf19.2933,101.0737646,59.83748628
orf19.2934,242.1558943,248.8479588
orf19.2935,1506.630803,4322.546033
orf19.2936,108.4437266,79.78331504
orf19.2937,18.95133086,82.63271915
orf19.2938,22.109886,61.73708902
orf19.2939,17.89847914,39.89165752
orf19.2940,45.27262371,40.84145889
orf19.2941,0,0
orf19.2942,1942.511413,2591.058136
orf19.2943.5,5.264258571,0
orf19.2945,21.05703428,18.04622602
orf19.2946,5.264258571,11.39761643
orf19.2947,1554.00913,1646.955575
orf19.2948,45.27262371,94.98013695
orf19.2949,90.54524742,161.4662328
orf19.295,92.65095085,47.49006848
orf19.2951,524.3201537,428.3604176
orf19.2952,3.158555143,46.54026711
orf19.2953,429.5634994,625.9191025
orf19.2954,27.37414457,170.9642465
orf19.2956,76.85817513,93.08053421
orf19.2957,0,0
orf19.2958,7.369961999,9.498013695
orf19.2959,0,5.698808217
orf19.2959.1,798.0615993,2128.504869
orf19.296,0,4.749006848
orf19.2960,317.9612177,398.9165752
orf19.2961,65.27680628,51.28927395
orf19.2962,94.75665428,98.77934243
orf19.2963,94.75665428,74.08450682
orf19.2964,116.8665403,180.4622602
orf19.2965,197.9361223,292.5388218
orf19.2965.1,189.5133086,162.4160342
orf19.2966,329.5425865,208.9563013
orf19.2967,91.59809913,364.7237259
orf19.2968,35.79695828,58.88768491
orf19.2969,279.0057043,298.23763
orf19.297,20.00418257,58.88768491
orf19.2970,514.8444882,471.1014793
orf19.2971,331.64829,170.9642465
orf19.2972,190.5661603,283.0408081
orf19.2973,57.90684428,127.2733835
orf19.2974,21.05703428,36.09245204
orf19.2975,5.264258571,19.94582876
orf19.2977,202.1475291,267.8439862
orf19.2978,17.89847914,38.94185615
orf19.298,1.052851714,3.799205478
orf19.2980,26.32129285,53.18887669
orf19.2982,65.27680628,28.49404109
orf19.2983,191.619012,131.072589
orf19.2984,38.95551342,33.24304793
orf19.2985,310.5912557,201.3578903
orf19.2986,117.919392,80.73311641
orf19.2987,1457.146772,776.9375203
orf19.2988,469.5718645,299.1874314
orf19.2989,47.37832714,76.93391093
orf19.299,749.6304205,520.4911505
orf19.2990,26.32129285,417.9126026
orf19.2991,35.79695828,24.69483561
orf19.2992,2074.117877,6425.406265
orf19.2994,203.2003808,834.8754038
orf19.2994.1,3049.058564,4035.706019
orf19.2995,182.1433466,105.427952
orf19.2996,208.4646394,134.8717945
orf19.2998,286.3756663,165.2654383
orf19.30,194.7775671,320.0830615
orf19.300,180.0376431,213.7053081
orf19.3000,138.9764263,98.77934243
orf19.3001,6.317110285,0.94980137
orf19.3002,2316.273771,4622.683265
orf19.3003,692.7764279,495.7963149
orf19.3003.1,494.8403057,3034.615376
orf19.3004,443.2505717,510.9931368
orf19.3006,107.3908748,123.474178
orf19.3007,13.68707228,30.39364382
orf19.3007.2,65.27680628,193.7594794
orf19.3008,115.8136886,141.5204041
orf19.3009,67.38250971,44.64066437
orf19.301,25.26844114,11889.61354
orf19.3010,33.69125485,22.79523287
orf19.3010.1,570.6456291,744.6442737
orf19.3012,236.8916357,264.9945821
orf19.3013,169.509126,130.1227876
orf19.3014,3631.285562,2878.847951
orf19.3015,281.1114077,432.1596231
orf19.3016,954.9365048,572.7302258
orf19.3018,214.7817497,128.2231849
orf19.3019,116.8665403,102.5785479
orf19.302,40.00836514,37.04225341
orf19.3021,437.9863131,217.5045136
orf19.3022,345.3353622,331.480678
orf19.3023,357.9695828,247.8981574
orf19.3026,189.5133086,168.1148424
orf19.3027,189.5133086,181.4120616
orf19.3029,432.7220545,475.8504861
orf19.3030,137.9235746,139.6208013
orf19.3031,230.5745254,241.2495479
orf19.3034,381.1323205,536.6377738
orf19.3035,455.8847922,410.3141916
orf19.3037,3305.954382,4709.11519
orf19.3038,2671.084799,2134.203677
orf19.304,166.3505708,182.3618629
orf19.3040,823.3300405,646.8147326
orf19.3041,277.9528525,410.3141916
orf19.3042,21.05703428,18.99602739
orf19.3043,110.54943,146.2694109
orf19.3045,494.8403057,291.5890204
orf19.3047,570.6456291,404.6153834
orf19.3048,38.95551342,14.24702054
orf19.3049,0,0
orf19.305,230.5745254,78.83351367
orf19.3050,124.2365023,119.6749726
orf19.3051,397.977948,388.4687601
orf19.3052,101.0737646,541.3867806
orf19.3053,1670.87567,1129.313828
orf19.3054,299.0098868,364.7237259
orf19.3055,280.058556,142.4702054
orf19.3057,250.578708,105.427952
orf19.3058,445.3562751,289.6894177
orf19.3059,196.8832705,338.1292875
orf19.306,0,7.598410956
orf19.3060,60.01254771,67.43589723
orf19.3061,73.69961999,75.98410956
orf19.3061.1,877.0254779,1074.225349
orf19.3062,132.659316,57.93788354
orf19.3063,92.65095085,37.99205478
orf19.3064,407.4536134,540.4369792
orf19.3064.1,78.96387856,169.0646438
orf19.3065,28.42699628,128.2231849
orf19.3066,63.17110285,73.13470545
orf19.307,34.74410657,61.73708902
orf19.3071,6.317110285,9.498013695
orf19.3073,0,0
orf19.3074,18.95133086,25.64463698
orf19.3076,1670.87567,870.0180545
orf19.3077,211.6231945,112.0765616
orf19.308,194.7775671,119.6749726
orf19.3080,687.5121694,359.0249177
orf19.3083,47.37832714,41.79126026
orf19.3084,162.139164,60.78728765
orf19.3086,178.9847914,126.3235821
orf19.3087,16887.7415,11317.83312
orf19.3087.1,38.95551342,94.03033558
orf19.3087.2,86.33384056,73.13470545
orf19.3088,118.9722437,77.8837123
orf19.3089,1033.900383,1475.991328
orf19.309,24.21558943,12.3474178
orf19.3091,712.7806105,315.3340547
orf19.3093,122.1307988,70.28530134
orf19.3097,1897.238789,1678.29902
orf19.3098,321.1197728,237.4503424
orf19.3099,330.5954382,228.9021301
orf19.31,70.54106485,51.28927395
orf19.310,8.422813713,24.69483561
orf19.3100,34.74410657,23.74503424
orf19.3102,49.48403057,90.2311301
orf19.3103,993.8920182,636.3669176
orf19.3104,155.8220537,220.3539177
orf19.3105,84.22813713,64.58649313
orf19.3106,62.11825114,102.5785479
orf19.3107,5.264258571,5.698808217
orf19.3108,345.3353622,192.809678
orf19.3109,4.211406857,3.799205478
orf19.3110,265.318632,216.5547122
orf19.3111,3845.01446,1645.055972
orf19.3112,1296.06046,511.9429382
orf19.3113,135.8178711,62.68689039
orf19.3114,0,4.749006848
orf19.3115,215.8346014,145.3196095
orf19.3116,70.54106485,65.5362945
orf19.3117,16586.62591,9055.406257
orf19.3120,16.84562743,64.58649313
orf19.3121,2.105703428,3.799205478
orf19.3122,97.91520942,56.0382808
orf19.3122.2,112.6551334,367.57313
orf19.3123,130.5536126,401.7659793
orf19.3123.2,0,12.3474178
orf19.3124,390.607986,382.7699519
orf19.3125,24.21558943,58.88768491
orf19.3126,840.1756679,543.2863834
orf19.3127,210.5703428,300.1372328
orf19.3128,289.5342214,154.8176232
orf19.3129,117.919392,208.0064999
orf19.313,0,15.19682191
orf19.3130,360.0752862,250.7475615
orf19.3131,686.4593176,317.2336574
orf19.3132,209.5174911,213.7053081
orf19.3133,695.9349831,1551.975438
orf19.3134,0,0
orf19.3135,140.029278,96.87973969
orf19.3136,181.0904948,267.8439862
orf19.3138,1717.201146,2177.89454
orf19.3139,64.22395456,70.28530134
orf19.314,165.2977191,107.3275548
orf19.3140,1.052851714,0.94980137
orf19.3140.1,1536.110651,921.3073284
orf19.3141,585.3855531,415.0631985
orf19.3142,18.95133086,58.88768491
orf19.3147,6.317110285,12.3474178
orf19.3148,11.58136886,12.3474178
orf19.3149,353.758176,464.4528697
orf19.315,37.90266171,38.94185615
orf19.3150,112.6551334,64.58649313
orf19.3151,41.06121685,38.94185615
orf19.3152,3.158555143,22.79523287
orf19.3153,227.4159703,223.2033218
orf19.3154,22.109886,37.04225341
orf19.3156,760.1589376,946.002164
orf19.3158,123.1836506,141.5204041
orf19.3159,210.5703428,187.1108698
orf19.3159.4,0,0
orf19.316,368.4981,275.4423972
orf19.3160,4227.199632,3152.390745
orf19.3161,183.1961983,166.2152397
orf19.3163,36.84981,29.44384245
orf19.3166,326.3840314,163.3658356
orf19.3167,584.3327014,367.57313
orf19.3168,355.8638794,289.6894177
orf19.3169,437.9863131,196.6088835
orf19.317,220.0460083,131.072589
orf19.3170,300.0627385,251.6973629
orf19.3171,1794.059321,4311.148416
orf19.3172,1.052851714,0
orf19.3173,92.65095085,95.92993832
orf19.3174,182.1433466,331.480678
orf19.3175,306.3798488,291.5890204
orf19.3176,89.4923957,82.63271915
orf19.3177,189.5133086,127.2733835
orf19.3178,51.58973399,44.64066437
orf19.318,192.6718637,116.8255684
orf19.3180,181.0904948,110.1769589
orf19.3181.1,184.24905,193.7594794
orf19.3182,686.4593176,946.9519654
orf19.3183,254.7901148,230.8017328
orf19.3184,181.0904948,165.2654383
orf19.3185,60.01254771,150.0686164
orf19.3186,0,0.94980137
orf19.3187,590.6498116,397.9667738
orf19.3188,158.9806088,142.4702054
orf19.319,42.11406857,56.98808217
orf19.3190,169.509126,317.2336574
orf19.3192,54.74828914,123.474178
orf19.3193,282.1642594,420.7620067
orf19.3195,31.58555143,74.08450682
orf19.3196,15.79277571,46.54026711
orf19.3197,188.4604568,397.9667738
orf19.3198,186.3547534,454.954856
orf19.3199,137.9235746,132.0223904
orf19.320,383.238024,223.2033218
orf19.3200,3.158555143,11.39761643
orf19.3201,281.1114077,409.3643903
orf19.3202,5.264258571,3.799205478
orf19.3203,140.029278,77.8837123
orf19.3204,9.475665428,9.498013695
orf19.3205,489.5760471,828.2267942
orf19.3206,312.6969591,269.7435889
orf19.3207,38.95551342,28.49404109
orf19.3208,2.105703428,2.849404109
orf19.3209,10.52851714,8.548212326
orf19.321,296.9041834,245.9985547
orf19.3210,0,0
orf19.3211,124.2365023,63.63669176
orf19.3212,81.06958199,75.98410956
orf19.3213,172.6676811,307.7356437
orf19.3214,4.211406857,8.548212326
orf19.3215,38.95551342,47.49006848
orf19.3216,94.75665428,65.5362945
orf19.3218,123.1836506,120.6247739
orf19.3219,57.90684428,108.2773561
orf19.322,1.052851714,2.849404109
orf19.3220,410.6121685,376.1213423
orf19.3221,30.53269971,57.93788354
orf19.3222,44.219772,94.98013695
orf19.3223,969.6764287,1091.321774
orf19.3223.1,16.84562743,42.74106163
orf19.3225,150.5577951,115.8757671
orf19.3226,36.84981,60.78728765
orf19.3227,55.80114085,95.92993832
orf19.3228,300.0627385,273.5427944
orf19.3229,0,0
orf19.323,160.0334606,94.03033558
orf19.3230,269.5300388,242.1993492
orf19.3231,46.32547542,26.59443835
orf19.3232,5.264258571,36.09245204
orf19.3233,157.9277571,153.8678219
orf19.3234,9.475665428,36.09245204
orf19.3234.1,35.79695828,41.79126026
orf19.3235,26.32129285,24.69483561
orf19.3237,446.4091268,509.0935341
orf19.3238,0,0
orf19.3239,88.43954399,27.54423972
orf19.3240,281.1114077,132.0223904
orf19.3241,300.0627385,168.1148424
orf19.3242,127.3950574,107.3275548
orf19.3243,910.7167328,623.0696984
orf19.3244,257.94867,131.072589
orf19.3245,332.7011417,206.1068972
orf19.3247,143.1878331,132.9721917
orf19.3248,14.739924,27.54423972
orf19.3249,33.69125485,52.23907532
orf19.325,618.0239562,357.1253149
orf19.3250,67.38250971,45.59046574
orf19.3251,15.79277571,37.04225341
orf19.3252,32.63840314,84.53232189
orf19.3254,34.74410657,91.18093147
orf19.3255,32.63840314,36.09245204
orf19.3256,286.3756663,260.2455752
orf19.3259,3.158555143,23.74503424
orf19.326,56.85399257,87.38172599
orf19.3260,314.8026625,233.6511369
orf19.3261,0,0
orf19.3263,5.264258571,0.94980137
orf19.3264,18.95133086,29.44384245
orf19.3264.1,3438.613698,2976.677492
orf19.3265,128.4479091,108.2773561
orf19.3265.1,9.475665428,19.94582876
orf19.3266,3.158555143,26.59443835
orf19.3267,40.00836514,30.39364382
orf19.3268,10284.25554,8306.962778
